price,area_m2,bedrooms,bathrooms,vagas,endereco,description
450000,71,3,3,2,"Guararapes, Fortaleza","Condomínio Green Life - GuararapesApartamento com 71,18 m² de área construída, 3 quartos sendo 2 suítes, sala para 2 ambientes, Wc Social, varanda, cozinha americana com ar..."
390000,108,3,3,2,"Cocó, Fortaleza","Excelente localização, ao lado das praças do Cocó.Riomar Fortaleza e Iguatemi bem próximos, restaurantes, colégios, praia.Apartamento com 108 metros², com 3 quartos, sendo 1 suíte..."
548905,75,3,3,2,"Engenheiro Luciano Cavalcante, Fortaleza","Bravo Residence, o empreendimento que encanta pelas formas, pela beleza arquitetônica e pelo cuidado empregado em cada detalhe. Um projeto que busca atender aos mais plenos desejos..."
390000,75,3,2,2,"Edson Queiroz, Fortaleza","Próximo ao Iguatemi, Unifor, Centro de eventos e Uni7, a 200m da Av. Washington Soares.São 03 quartos sendo 02 suítes(01 reversível), TODO PROJETADO E DECORADO, varanda social..."
460000,113,3,4,1,"Papicu, Fortaleza","Excelente empreendimento, próximo ao Shopping Rio Mar Fortaleza, padarias, escolas, praia. Apartamento reformado, porcelanato, granito, móveis projetados, uma excelente oportunidad..."
399999,76,3,3,2,"Rua Professor Jacinto Botelho, Guararapes","Jardins de Sintra - . Prof. Jacinto Botelho, 1080 - Patriolino Ribeiro- 3 suítes- 3 banheiros- 2 vagas- Lazer Completo- Elevador- Aceita Financiamento"
580000,150,3,5,2,"Rua José Vilar, Aldeota",
470000,71,3,4,2,"Rua Firmino Rocha Águiar, Guararapes",CÓDIGO: (EXR) TR51996============================TRIUNFO IMÓVEIS - FORTALEZASomos correspondentes de todos os bancos.Aprovamos seu crédito em até 48h.
190000,66,3,2,1,"Rua Padre Paulino, Cajazeiras","O imóvel possui área Construída de 66,35m², 03 dormitórios, Sendo 01 Suítes,Sala 02 Ambientes- Piso Cerâmica- WC Social- Box Blidex- Cozinha Convencional- Á..."
190000,66,3,12,1,"Rua Padre Paulino, Cajazeiras","O imóvel possui área Construída de 66,35m², 03 dormitórios, Sendo 01 Suítes,Sala 02 Ambientes- Piso Cerâmica- WC Social- Box Blindex- Cozinha com Armários-..."
900000,184,3,5,3,"Rua Afonso Celso, Aldeota","Apartamento Norte Nascente,Muito bem Localizado,01 por Andar/07 Andares,03 Suites + Dependencia com 03 Vagas Cobertas. -"
540000,105,3,4,2,"Cidade dos Funcionários, Fortaleza","O empreendimento é composto de duas Torres, sendo a A denominada de Plaza Cibeles e B denominada de Plaza Mayor. Possuindo Pavimento Subsolo único, Pavimento Térreo e 20 Pavimentos..."
560000,116,3,4,2,"Avenida Rogaciano Leite, Guararapes","Apartamento em localização privilegiada, perto de um dos maiores shoppings da cidade,ampla área de lazer,pisicna,playground,academia, apartamento com 3 suítes,dependência de empreg..."
525000,48,2,1,1,"Rua Tibúrcio Cavalcanti, Meireles","Com uma área do terreno: 2.452,36 m² - Área privativa: - 47 m² - 2 Dormitórios - 1 VAGA Localizado no Meireles Abolição está em uma das áreas mais valorizadas de Fortaleza, a pouco..."
380000,206,3,2,,"Avenida Engenheiro Santana Júnior, Vicente Pinzon","Apto. Cobertura, 206m², 03 qtos (02 stes), churrasqueira privativa, DCE, elevador, 02 vagas, próx. Eng. Alberto Sá. Ligue e confira: (85) 3131.2000/99656.0989."
380000,67,3,3,2,"Papicu, Fortaleza",
479999,72,3,3,2,"Rua Jaime Pinheiro, Fortaleza","Residencial Guararapes - R. JAIME PINHEIRO, 130 - GUARARAPES- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Lazer Completo- Elevador- Aceita Financiam..."
200000,63,3,1,2,"Avenida Engenheiro Alberto Sá, Papicu","Apartamento, Área Privativa: 63.08m², 3 dormitórios, 2 garagens, Acabamento em Gesso, Área de Serviço, Armário Cozinha, Cozinha Americana, Cozinha Planejada, Sala de Jantar."
380000,119,3,4,2,"Rua Batista de Oliveira, Papicu","Ótimo apartamento próximo ao Shopping Rio Mar e Hospital Geral de Fortaleza, Papicu, com 119m², 03 suítes, sala para 02 ambientes, varanda, wc social, cozinha, área de serviço, dep..."
215000,59,3,2,2,"Rua Coronel Manuel Albano, Mondubim","Apartamento de 67 m² no bairro Maraponga, em Fortaleza, uma localização privilegiada para quem busca qualidade de vida e um bom investimento, à apenas 1 min (270 m) do Carrefour Hi..."
360000,70,2,2,1,"Rua da Assunção, José Bonifácio","APARTAMENTO DISPONÍVEL PARA VENDA!Excelente apartamento, de 70 m², disponível para venda, no Ed. Algarve. Imóvel situado numa das melhores regiões de Fortaleza, próximo..."
483926,76,3,1,2,"Benfica, Fortaleza","Empreendimento no centro do bairro Benfica com área privativa de 75,53 m², 03 quartos sendo 01 suíte, wc social, varanda, 02 vagas de garagem. Completa e ampla área de lazer, regiã..."
420000,81,3,3,2,"Avenida Paisagística, Edson Queiroz","Apartamento tipo 80,85 m², 3 quartos sendo 2 suítes, 2 vagas de garagem, sala, cozinha, super ventilado, ótima localização ao lado do maior centro de convenções da America latina.<..."
400000,75,2,1,1,"Praia de Iracema, Fortaleza","Apartamento na Praia de Iracema com área privativa de 74,67 m², 02 quartos sendo 01 suíte reversível, varanda vista mar, cozinha americana, 01 vaga de garagem. Ótima localização, p..."
449999,83,3,3,2,"Rua Andrade Furtado, Papicu","Edifício Mirante do Parque - R. Andrade Furtado, 147 - Cocó- 3 quartos sendo 2 suítes - 3 banheiros- 2 vagas- Lazer Completo- Elevador- Aceita Financiam..."
730000,94,3,4,2,"Rua Monsenhor Bruno, Aldeota","Localizado no coração da Aldeota, um oportunidade única de moradia e investimento! Apartamentos voltados 100% para o Nascente. Este empreendimento foi concebido para oferecer acess..."
634999,100,3,4,2,"Rua Professora Francisca Almeida de Sousa, Fortaleza","Marzzano Premium Residence - Rua Professora Francisca Almeida de Sousa, 255 - De Lourdes- 3 suítes + DCE- 4 banheiros- 2 vagas- Lazer Completo- Elevador..."
420000,70,3,3,2,"Guararapes, Fortaleza",- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Aceita FinanciamentoAgende sua visita com um de nossos consultores!Atendimento no número (85)99208.733...
420000,70,3,3,2,"Guararapes, Fortaleza",- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Aceita FinanciamentoAgende sua visita com um de nossos consultores!Atendimento no número (85)99208.733...
420000,70,3,3,2,"Guararapes, Fortaleza",- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Aceita FinanciamentoAgende sua visita com um de nossos consultores!Atendimento no número (85)99208.733...
420000,70,3,3,2,"Guararapes, Fortaleza",- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Aceita FinanciamentoAgende sua visita com um de nossos consultores!Atendimento no número (85)99208.733...
420000,70,3,3,2,"Guararapes, Fortaleza",- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Aceita FinanciamentoAgende sua visita com um de nossos consultores!Atendimento no número (85)99208.733...
420000,70,3,3,2,"Guararapes, Fortaleza",- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Aceita FinanciamentoAgende sua visita com um de nossos consultores!Atendimento no número (85)99208.733...
420000,70,3,3,2,"Guararapes, Fortaleza",- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Aceita FinanciamentoAgende sua visita com um de nossos consultores!Atendimento no número (85)99208.733...
525000,74,3,3,2,"Rua Luiza Miranda Coelho, Engenheiro Luciano Cavalcante","Apartamento 74m² no Luciano Cavalcante a Venda, 3 Quartos, 3 Banheiros, 2 Vagas, Varanda GourmetReservatto Condomínio Parque – Apartamento no Luciano cavalcanteVenha mo..."
300000,90,3,3,2,"Avenida Comodoro Estácio Brígido, Engenheiro Luciano Cavalcante","Vendo ótimo apartamento na av. norte próximo ao Restaurante Chico Caranguejo, Luciano Cavalcante, nascente, com 03 quartos sendo 02 suítes, sala de estar e jantar, varanda, wc soci..."
330000,83,3,2,1,"Rua Desembargador Leite Albuquerque, Aldeota",
155000,52,2,2,,"Rua Doutor Procópio, Mondubim","CARMEL RESIDENCE APARTAMENTOS NO MONDUBIM EM FORTALEZA/CEO Mondubim é um dos bairros que mais se tem valorizado em Fortaleza, isto porque alia um clima interiorano à proxim..."
230000,86,3,3,1,"Rua Nova Petrópolis, Papicu","More com conforto e qualidade próximo ao shopping Rio Mar, Distrivídeo, mercadinho São Luiz, Pague Menos, colégio Antares, cercado de toda conveniência, apt com 86 m com 03 quartos..."
320000,116,3,2,1,"Damas, Fortaleza","OPORTUNIDADE Apartamento 116 m² - DAMAS.116 m² Privativos3 quartos (uma suíte),1 Dependência3 BanheirosSala de Estar Ampla com VarandaCozinha Separada"
720000,183,3,4,3,"Dionísio Torres, Fortaleza","Apartamento no Dionísio Torres com área privativa de 183 m², 03 suítes, gabinete com wc social, piso em granito, super ventilado, DCE, 03 vagas de garagem. Ótima localização, próxi..."
480000,82,3,4,2,"Rua Gontran Giffoni, Guararapes","Melhor coluna e andar no SUMMER PARK! Documentação regularizada, quitado e sem hipoteca. Pronto para escriturar! Repasse Apartamento com 83,00m2 de área privativa, com uma área de..."
480000,83,3,4,2,"Rua Gontran Giffoni, Guararapes","Melhor coluna e andar no SUMMER PARK! Documentação regularizada, quitado e sem hipoteca. Pronto para escriturar! Repasse Apartamento com 83,00m2 de área privativa, com uma área de..."
456000,74,3,2,2,"Guararapes, Fortaleza",Apartamento Residencial 74m² no Guararapes-3 quartos- 2 suítes- 2 Banheiros- 2 vagasÁREA COMUM E LAZER:-4.000m² de área verde-Belos jardins<...
685000,79,3,3,2,"Rua Monsenhor Bruno, Aldeota","Blue Residence, localizado no melhor da Aldeota, próximo à praça Luíza Távora e Ce Art.Apartamento com 79,26m², 03 quartos sendo 02 suítes, sala para 02 ambientes, varanda, wc..."
160000,66,3,2,1,"Rua Padre Pedro de Alencar, Messejana","Paço de Messejana!!!!Apartamento no térreo, sala com varanda, 3 quartos (1 suítes), 2 banheiros, 1 vaga de garagem coberta, rua privativa, portão automático, guarita, cerca..."
350000,134,3,3,2,"Aldeota, Fortaleza","excelente apartamento na aldeota com localização privilegiada, próximo a faculdade, supermercados e shooping"
690000,220,3,3,2,"Avenida Desembargador Moreira, Meireles","EXCELENTE APARTAMENTO À VENDA NO MEIRELES!Não perca a oportunidade de morar na região mais acessível e valorizada da cidade, próximo a Praça Portugal, aos Shoppings Aldeota..."
220000,90,3,1,1,"Avenida João Pessoa, Damas",- Projetado- 2° Andar- Piso Porcelanato e cerâmica- Px. Casa do Português -
1150000,130,3,5,3,"Rua Bento Albuquerque, Cocó",Apartamento a venda no Cocó - LA PLACE CONDOMINIUMLa Place Condominium – Apartamentos no Cocó Que tal morar no melhor do cocó com as melhores vantagens e condições especiai...
362087,68,3,1,2,"Rua Mozart Firmeza, Jóquei Clube","DUO RESIDENCE é um empreendimento único na Parangaba – Fortaleza. Um complexo residencial de alto padrão, com projeto moderno, fachada com vidro, localização privilegiada para mora..."
350000,134,3,3,2,"Rua General Tertuliano Potiguara, Aldeota","excelente apartamento na aldeota com localização privilegiada, próximo a faculdade, supermercados e shooping -"
420000,90,3,3,2,"Avenida Antônio Sales, Dionísio Torres","Apartamento com 90,25 m² de área privativa e varanda com vista permanente para o Parque do Cocó. Possui 03 quartos sendo 2 suítes, WC Social, ampla Sala com 2 ambientes, Cozinha co..."
390000,59,2,2,1,"Rua Pereira de Miranda, Papicu",(LL) Triunfo CePreço Referente ao Mês de OutubroTRIUNFO IMÓVEIS - FORTALEZASomos correspondentes de todos os bancos.Aprovamos seu crédito em até 48h.
280000,105,3,2,1,"Rua Júlio Azevedo, Papicu","2 QUARTO(S), 1 SUÍTES,BANHEIRO SOCIAL,SALA,COZINHA,ÁREA DE SERVIÇO, CONDOMINIO 950, 1 VAGAS GARAGEM, 1 VAGAS GARAGEM EM CONDOMINIO"
750000,140,3,4,2,"Aldeota, Fortaleza","Amplo apartamento na Aldeota com área privativa de 139,56 m², 03 suítes, closet, ampla sala com varanda, móveis fixos, DCE, wc social, 02 vagas de garagem. Nascente, andar baixo, a..."
680000,164,3,4,3,"Avenida Padre Antônio Tomás, Cocó","- Ed. Turmalina -Localizado na Av. Padre Antônio Tomaz, 3579, Cocó - Fortaleza/CE. Em frente ao Shopping Portugaleria.Apartamento com 164m², sala em L para 3 ambien..."
154422,57,2,1,1,"Rua Nossa Senhora Aparecida, Mondubim","Venha viver em um condomínio com apartamentos aconchegante, confortável, tranquilo e o melhor de tudo, Seu! Apartamentos com 56,89m² de área de construída de 02 quartos e 03 quarto..."
580000,179,3,3,2,"Praia do Futuro, Fortaleza","Prédio residencial com dois apartamentos na Praia do Futuro, 178,71m² de área privativa cada, 03 quartos sendo 01 suíte, despensa, varanda, 2 vagas de garagem, Próximo à Avenida Di..."
649999,117,4,4,3,"Rua Doutor Gilberto Studart, Fortaleza","Edificio Le Premier Coco Park - R. Dr. Gilberto Studart, 590 - Cocó- 3 suítes + DCE- 4 banheiros- 3 vagas- Lazer Completo- Elevador- Aceita Financiament..."
380000,72,2,2,2,"Cocó, Fortaleza","Excelente com 124,50 andar médio, 2 quartos sendo 2 suítes, no granito, armários, lazer completo com fitness, 2 vagas."
660000,99,3,3,2,"Rua Professor Francisco Gonçalves, Cocó",".Apartamento com 98 m² de área privativa e 203 de área total. Varanda Gourmet, Sala, 3 Dormitórios Sendo 2 Suítes, Cozinha, Área de Serviço, Banheiro Serviço, 2 Vagas, Nascente Tot..."
300000,70,3,2,2,"Passaré, Fortaleza","Descrição do Imóvel:. Excelente apto com 3 quartos, sendo 01 suíte, sala ampla em 02 ambientes, varanda, 01 banheiro social, cozinha americana, área de serviço, 02 vagas. Condomíni..."
500000,80,3,3,,"Rua Doutor Francisco Gadelha, Engenheiro Luciano Cavalcante","Ed. Santa SophiaLocalizado no Bairro Guararapes, próximo ao Fórum.Apartamentos com 80m2 e Área de Lazer Completa.- 3 Quartos sendo 2 Suítes.- 2 Vaga..."
1190000,124,3,3,3,"Rua Doutor José Lourenço, Meireles","Aceita proposta - Apartamento novo no Meireles, com 3 suítes, 3 vagas, 124m², Lazer CompletoCristal XICod: (DD) TR36302Venha morar no melhor do Meireles com..."
419999,70,2,2,1,"Rua José Vilar, Fortaleza",José Vilar Residence - Rua José Vilar 267 - Meireles- 2 suítes- 2 banheiros- 1 vaga- Lazer - Elevador- Aceita FinanciamentoAgende sua visita com...
245000,56,2,2,2,"Messejana, Fortaleza","Excelente apartamento em uma das melhores localizações de Messejana, Estamos falando do sucesso de vendas da construtora Muza que é o empreendimento Vila Roma. Apartamento super ve..."
180000,36,1,1,1,"Rua Dom Joaquim, Centro","EDIFICIO SAN LORENZO - PRAIA DE IRACEMA!O apartamento dispõe de 36m², um quarto todo projetado,cozinha gourmet ,sala, banheiro, uma vaga de garagem, salão de festa, portaria, o..."
180000,89,4,3,1,"Rua Marechal Deodoro, Benfica","Vendo apto no benfica,Ótimo para morar ou alugarExcelente localização, perto de tudo!3 Quartos, 1 suíte mais dependência com banheiro1 Vaga de garagem coberta, opçã..."
290000,130,5,4,1,"Rua Bárbara de Alencar, Centro","O apartamento no bairro Aldeota tem 130 metros quadrados com 5 quartos sendo 3 suítes e 4 banheiros. Fica localizado próximo a Av. Barão de Studart, a apenas alguns instantes de tr..."
566000,76,3,3,2,"Benfica, Fortaleza","Aquarela Condominio ClubeResidencial, tranquilo, familiar e com forte vocação acadêmica. Morar no bairro é ter a vantagem de usufruir de facilidades que só uma localização..."
260000,70,2,2,1,"Rua José Carlos Gurgel Nogueira, Papicu","Apartamento no Papicu com área privativa de 70 m², 02 quartos sendo 01 suíte, wc social, área de serviço, nascente, 01 vaga de garagem, área de lazer com playground e salão de fest..."
615000,97,3,3,2,"Aldeota, Fortaleza","Excelente apartamento com vista mar total da varanda.andar alto ,super ventilado,com isolamento térmico e acústico trazendo muito conforto e qualidade de vida para os moradores.se..."
350000,106,3,1,1,"Parquelândia, Fortaleza","Apartamento com 106m², 03 quartos(sendo 01 suíte), salas de estar e jantar, wc. social, área de serviço, DCE, central de gás, salão de festas, playround, jardim e 01 vaga. Próximo..."
629999,112,4,3,2,"Rua João Cordeiro, Meireles","Grand Vernissage - R. João Cordeiro, 949 - 4 quartos sendo 3 suítes- 3 banheiros- 2 vagas- Elevador- Aceita FinanciamentoAgende sua visita com um de..."
733000,92,3,1,3,"Rua Bento Albuquerque, Cocó",Apartamento 3 quarto(s) - Cocó
600000,136,3,4,2,"Rua Monsenhor Bruno, Meireles",
320000,114,3,2,2,"Aldeota, Fortaleza","Morar na Aldeota em uma excelente localização é um privilégio, então venha conhecer esse amplo apartamento com 114m², todo no granito, uma sala super espaçosa com mais de 24m² , mó..."
330000,70,2,2,2,"Avenida da Abolição, Mucuripe","Vendo Ótimo apartamento com linda vista mar, Mucuripe, com 02 quartos sendo 01 suite, sala de estar e jantar, varanda, wc social, 02 vagas de garagem (sendo 01 fixa e 01 rotativa)..."
450000,107,3,3,2,"Rua Doutor Gilberto Studart, Cocó","Excelente apartamento em perfeito estado de conservação, nascente, 107,50m², ampla sala de estar e jantar, 02 suítes mais 01 quarto, lavabo, blindex, cozinha com armários, área de..."
215000,70,3,2,1,"Rua Doutor Manuel Moreira, Mondubim","Apartamento na Maraponga a uma quadra da avenida Godofredo Maciel!Residencial com 40 apartamentos com 70m2 de área privativa,3 quartos sendo uma suíte plena, sala para dois..."
560000,122,3,4,2,"Rua Vicente Linhares, Aldeota","Apartamentos com 122,50m²;2 elevadores;2 vagas de garagem;Garagens revestidas com cerâmica;3 suítes por apartamento;Dependência com WC;3 suítes;Sala em..."
170000,50,2,2,1,"Passaré, Fortaleza","Apartamento com 2 quartos sendo 1 suíte, Cozinha americana, Varanda, 3 aparelhos de ar condicionado, Móveis fixos.Condomínio com lazer completo, Portaria 24h elevada, Cerca elé..."
710000,91,3,3,2,"Rua Osvaldo Cruz, Aldeota","Torre única, com 3 apartamentos por andar, 90,74m2, com 3 quartos, sendo 2 suítes, varanda gourmet, dependência completa de empregada, nascente, 2 vagas de garagem, área de lazer c..."
